service_unit_key;Codigo Unidad Servicio;Unidad Servicio;Estado UDS
60838;7656300069260;RONDA DE NIÑOS;ACTIVA
60839;7656300109813;SUEÑOS INFANTILES;ACTIVA
60840;7656300122510;CDI INSTITUCIONAL MAYAGUEZ;ACTIVA
60841;7656300122511;CDI FAMILIAR MAYAGUEZ 1;ACTIVA
60842;7656300137557;PEQUEÑOS SABIOS;ACTIVA
60843;7656300137559;LA GRANJA;ACTIVA
60844;7656300137560;CARRUSEL;ACTIVA
60845;7656300137561;LOS PITUFOS;ACTIVA
60846;7656300137564;CRECIENDO JUNTOS;ACTIVA
60847;765631112229;LOS ROSALES;ACTIVA
60848;765631112271;MI NENE;ACTIVA
60849;765631112288;GOTITAS DE AMOR;ACTIVA
60850;765631112310;SONRISITAS;ACTIVA
60851;765631114262;CDI MAYAGUEZ 3;ACTIVA
60852;765631124786;MENTES CREATIVAS;ACTIVA
60853;765631128007;LA GRANJA 2;ACTIVA
60854;765631128008;CARRUSEL 2;ACTIVA
60855;765631137042;ARCOIRIS;ACTIVA
60856;765631137203;SEMILLITAS;ACTIVA
60857;765631137205;EXPLORADORES;ACTIVA
60858;765631137207;HUELLAS;ACTIVA
60859;765631137208;SENDERO DE LOS ANGELES;ACTIVA
60860;765631137535;AYUDANDO ACRECER;ACTIVA
60861;765631151083;PEQUEÑOS SABIOS 3;ACTIVA
60862;7660600054698;LOS GARITEROS;ACTIVA
60863;7660600093305;LOS PEQUEÑINES;ACTIVA
60864;7660600093308;LA CASITA DE BELEN;ACTIVA
60865;7660600093310;SENDERO DE ANGELES;ACTIVA
60866;7660600093315;CARITAS FELICES;ACTIVA
60867;7660600093317;MIS PEQUEÑOS GIGANTES;ACTIVA
60868;7660600093320;LOS PIOLINES;ACTIVA
60869;7660600093329;DULCE DESPERTAR;ACTIVA
60870;7660600114408;DIMF TEJEDORES DE SUEÑO II;ACTIVA
60871;766061111824;DIMF MI PEQUEÑO MUNDO I;ACTIVA
60872;766061111828;DIMF MI PEQUEÑO CASTILLO II;ACTIVA
60873;766061111829;DIMF HUELLAS FELICES II;ACTIVA
60874;766061111831;DIMF SEMILLEROS DE SONRISA I;ACTIVA
60875;766061111833;DIMF SEMILLEROS DE SONRISA II;ACTIVA
60876;766061111872;DIMF LOS CARIÑOSITOS III;ACTIVA
60877;766061119602;DIMF MI PEQUEÑO MUNDO II;ACTIVA
60878;766061119603;DIMF LOS CARIÑOSITOS II;ACTIVA
60879;766061119604;DIMF HUELLAS DE AMOR I;ACTIVA
60880;766061121301;CARIÑOSITOS 2;ACTIVA
60881;766061121302;LOS CARIÑOSITOS 3;ACTIVA
60882;766061121303;LOS CARIÑOSITOS;ACTIVA
60883;766061131953;DIMF HUELLAS DE AMOR III;ACTIVA
60884;766061131954;DIMF HUELLAS DE AMOR II;ACTIVA
60885;766061131969;DIMF SEMILLEROS DE SONRISA III;ACTIVA
60886;766061132207;DIMF MI PEQUEÑO MUNDO III;ACTIVA
60887;766061144421;DIMF MI PEQUEÑO CASTILLO I;ACTIVA
60888;766061144425;DIMF HUELLAS FELICES I;ACTIVA
60889;766061148452;DIMF LOS CARIÑOSITOS I;ACTIVA
60890;766061148511;DIMF TEJEDORES DE SUEÑO I;ACTIVA
60891;7661600040549;HOGAR INFANTIL LIBARDO MADRID VALDERRAMA;ACTIVA
60892;7661600066758;LOS PAYASITOS;ACTIVA
60893;7661600066760;LA PEQUEÑA LULU;ACTIVA
60894;7661600073772;MI PEQUEÑA ALDEA;ACTIVA
60895;7661600123416;CDI GOTICAS DE AMOR;ACTIVA
60896;7661600131852;EL DIVINO NIÑO;ACTIVA
60897;766161121736;HUELLITAS;ACTIVA
60898;766161131257;MUNDO AVENTURAS;ACTIVA
60899;766161131280;MANITAS CREATIVAS;ACTIVA
60900;766161131286;PEQUEÑOS EXPLORADORES;ACTIVA
60901;766161131289;HUELLITAS DE AMOR 1;ACTIVA
60902;766161131290;LOS PITUFOS;ACTIVA
60903;766161131292;MI PEQUEÑA ALDEA;ACTIVA
60904;766161131293;PEQUEÑOS TRIUNFADORES;ACTIVA
60905;766161131302;ARCOIRIS DE AMOR;ACTIVA
60906;766161131644;SOÑADORES;ACTIVA
60907;766161143900;BAMBY;ACTIVA
60908;7662200020088;H.I SAN SEBASTIAN;ACTIVA
60909;7662200042804;TRAVESURAS;ACTIVA
60910;7662200042812;PITUFINES 1;ACTIVA
60911;7662200042818;LAS LOMITAS;ACTIVA
60912;7662200042828;SONRISITAS;ACTIVA
60913;7662200042839;HUELLITAS;ACTIVA
60914;7662200042876;ILUSIONES;ACTIVA
60915;7662200042896;CARITAS ALEGRES;ACTIVA
60916;7662200042905;LOS CHIQUITINES;ACTIVA
60917;7662200042931;TRAVESURAS;ACTIVA
60918;7662200042945;MI JARDIN;ACTIVA
60919;7662200042959;LOS AMIGOS;ACTIVA
60920;7662200042971;LA PANDILLA FELIZ;ACTIVA
60921;7662200042984;MANANTIAL;ACTIVA
60922;7662200043013;CARIÑOSITOS;ACTIVA
60923;7662200043031;MIS OSITOS;ACTIVA
60924;7662200043151;LOS PEQUEÑOS TRAVIESOS;ACTIVA
60925;7662200043186;LOS ENANITOS DEL BOSQUE;ACTIVA
60926;7662200043203;PEKITAS;ACTIVA
60927;7662200043237;LA CEIBITA;ACTIVA
60928;7662200043274;GORRONCITOS;ACTIVA
60929;7662200043308;PRIMERAS TRAVESURAS;ACTIVA
60930;7662200043324;CARITAS ALEGRES;ACTIVA
60931;7662200043337;NUEVO AMANECER;ACTIVA
60932;7662200043367;CAPULLITOS;ACTIVA
60933;7662200043415;MIS BEBES;ACTIVA
60934;7662200043444;LOS NIÑOS DEL BOSQUE;ACTIVA
60935;7662200043469;LOS CHIQUILLOS;ACTIVA
60936;7662200043483;LOS PATOJITOS;ACTIVA
60937;7662200043518;SOL SOLECITO;ACTIVA
60938;7662200043845;NIÑOS FELICES;ACTIVA
60939;7662200043859;ALEGRIA INFANTIL;ACTIVA
60940;7662200043906;CHIQUILLADAS;ACTIVA
60941;7662200067995;CHIQUITINES;ACTIVA
60942;7662200068798;EL MUNDO DE LOS NIÑOS;ACTIVA
60943;7662200070753;PEQUEÑIN;ACTIVA
60944;7662200126208;ROLDANILLO URBANO;ACTIVA
60945;7662200130838;JOSE MARIA ERAZO EL PALMAR;ACTIVA
60946;7662200130850;SANTA RITA;ACTIVA
60947;7662200130889;EL RETIRO;ACTIVA
60948;7662200130904;HIGUERON;ACTIVA
60949;7662200136733;PULGARCITOS;ACTIVA
60950;7662200136808;PITUFINES;ACTIVA
60951;766221134230;HUELLITAS DE AMOR EL PIE;ACTIVA
60952;766221134237;REMOLINO;ACTIVA
60953;766221134252;CASCARILLO;ACTIVA
60954;766221134260;SAN ISIDRO;ACTIVA
60955;766221134263;MARCO FIDEL SUAREZ TIERRA BLANCA;ACTIVA
60956;766221143826;CDI PASITOS MAGICOS;ACTIVA
60957;766221160198;LA FLORESTA;ACTIVA
60958;7660600093337;LOS OSITOS 1;ACTIVA
60959;7667000071247;CDI CAPERUCITA ROJA;ACTIVA
60960;7667000093352;CHIQUITINES 2;ACTIVA
60961;7667000093355;MIS PRIMERAS HUELLAS;ACTIVA
60962;7667000093377;EL PATO DONALD;ACTIVA
60963;7667000093382;OSITOS CARIÑOSITOS;ACTIVA
60964;7667000093395;LOS OSITOS 3;ACTIVA
60965;7667000093411;PERSONITAS;ACTIVA
60966;7667000127400;DIMF MI SEGUNDO HOGAR;ACTIVA
60967;7667000127407;DIMF TRAVESURAS;ACTIVA
60968;7667000127421;DIMF MI PEQUEÑO MUNDO I;ACTIVA
60969;7667000127432;DIMF SONRISITAS;ACTIVA
60970;7667000127443;DIMF SUEÑOS Y FANTASIAS I;ACTIVA
60971;7667000127458;DIMF MI PEQUEÑO MUNDO II;ACTIVA
60972;766701121742;DOÑA FILOMENA 1;ACTIVA
60973;766701139012;DIMF MI PEQUEÑA TRAVESIA II;ACTIVA
60974;766701139013;DIMF MI PEQUEÑA TRAVESIA III;ACTIVA
60975;766701139022;DIMF GRANDES EXPLORADORES I;ACTIVA
60976;766701139132;DIMF MI PEQUEÑA TRAVESIA I;ACTIVA
60977;766701139895;DIMF GRANDES EXPLORADORES II;ACTIVA
60978;7612200039431;LOS YIYOS;ACTIVA
60979;7612200039454;LOS GEMELOS;ACTIVA
60980;7612200039514;FAMILIA UNIDA;ACTIVA
60981;7612200039592;EL DIVINO NIÑO;ACTIVA
60982;7612200039608;EL JARDIN DE LOS NIÑOS;ACTIVA
60983;7612200039631;LOS POLLITOS;ACTIVA
60984;7612200039667;PINTO Y APRENDO;ACTIVA
60985;7673600020041;HOGAR INFANTIL CASA DE LA PROVIDENCIA;ACTIVA
60986;7673600035909;PONY;ACTIVA
60987;7673600035914;PILATUNAS;ACTIVA
60988;7673600035929;MIS PEQUEÑAS ORQUIDEAS;ACTIVA
60989;7673600035933;NUEVA GENERACION;ACTIVA
60990;7673600035967;LOS SALTARINES;ACTIVA
60991;7673600040338;EL RINCON DE TERNURA;ACTIVA
60992;7673600040342;LOS CORDERITOS;ACTIVA
60993;7673600040357;CONDORITO;ACTIVA
60994;7673600040391;LOS PITUFOS;ACTIVA
60995;7673600040393;LOS PINGUINOS;ACTIVA
60996;7673600040401;BUENOS AMIGUITOS;ACTIVA
60997;7673600040966;LAS GORDITAS;ACTIVA
60998;7673600040986;YORDANO;ACTIVA
60999;7673600040999;PEQUEÑAS SEMILLAS;ACTIVA
61000;7673600041013;CAMINO A LA VIDA;ACTIVA
61001;7673600041053;DONALD;ACTIVA
61002;7673600041087;CASITA ENCANTADA;ACTIVA
61003;7673600041158;EL CARACOLITO;ACTIVA
61004;7673600041188;CASITA HECHIZADA;ACTIVA
61005;7673600041211;LOS PICARINES DE MI BARRIO;ACTIVA
61006;7673600041267;LOS BULLICIOSOS;ACTIVA
61007;7673600041292;LAS FLORECITAS;ACTIVA
61008;7673600110159;POPEYE;ACTIVA
61009;7673600117444;RAYITOS DE SOL;ACTIVA
61010;7673600121637;MADRES FELICES;ACTIVA
61011;7673600121638;LA FELICIDAD;ACTIVA
61012;7673600138597;CONEJITOS SALTARINES ESTACION;ACTIVA
61013;7673600138601;UN MUNDO DE AVENTURAS PALOMINO;ACTIVA
61014;7673600138708;EL DESPERTAR DE LOS CHIQUILLOS;ACTIVA
61015;767361111883;MI MUNDO MAGICO SAN ANTONIO;ACTIVA
61016;767361111889;MI CASTILLO DE COLORES CUCHILLA;ACTIVA
61017;767361114009;MANITAS TRAVIESAS;ACTIVA
61018;767361114012;RISAS Y ALEGRIAS;ACTIVA
61019;767361128476;HORMIGAS VIAJERAS LAS BRISAS;ACTIVA
61020;767361128481;HORMIGAS VIAJERAS COLORADAS;ACTIVA
61021;767361128483;MI CASTILLO DE COLORES CEBOLLAL;ACTIVA
61022;767361128490;MI CASTILLO DE COLORES BUENOS AIRES;ACTIVA
61023;767361128493;MI MUNDO MAGICO LA IRLANDA;ACTIVA
61024;767361128495;UN MUNDO DE AVENTURAS COMINALES;ACTIVA
61025;767361128545;EL DESPERTAR DE LOS CHIQUILLOS 1;ACTIVA
61026;767361128546;FRUTOS DEL MAÑANA 1;ACTIVA
61027;767361128557;REGANDO SEMILLA 1;ACTIVA
61028;7682300067460;HCB TRAVIESOS;ACTIVA
61029;7682300067465;HCB ALEGRIA INFANTIL;ACTIVA
61030;7682300072172;HCB MIS PEQUEÑOS ANGELITOS;ACTIVA
61031;7682300072184;HCB PEQUEÑOS GIGANTES;ACTIVA
61032;7682300072188;HCB PULGARCITO;ACTIVA
61033;7682300072192;HCB SANTA TERESITA;ACTIVA
61034;7682300072195;HCB TRAVESURAS;ACTIVA
61035;7682300072203;HCB VILLA CONCHITA NO. 2;ACTIVA
61036;7682300072866;H.I PICARDIAS;ACTIVA
61037;7682300076939;HCB LA MARGARITA;ACTIVA
61038;7682300076943;HCB LA MARTICA;ACTIVA
61039;7682300076948;HCB LOS AMIGUITOS;ACTIVA
61040;7682300076968;HCB MIS FLORECITAS;ACTIVA
61041;7682300076991;HCB VILLA DEL BEBE;ACTIVA
61042;7682300076997;HCB PIOLIN;ACTIVA
61043;7682300077005;FAMI ALEGRIA INFANTIL;ACTIVA
61044;7682300077793;FAMI LOS ANGELITOS;ACTIVA
61045;7682300077797;FAMI SOL SOLECITO;ACTIVA
61046;7682300126239;TORO URBANO;ACTIVA
61047;7682300130671;HCB LOS MUCHACHITOS;ACTIVA
61048;7682300136595;HCB LOS PITUFOS;ACTIVA
61049;7682300136619;HCB LUCESITAS;ACTIVA
61050;7682300136663;FAMI LOS MELOSITOS;ACTIVA
61051;768231116600;TORO;ACTIVA
61052;768231134118;TORO BOLIVAR;ACTIVA
61053;768231134129;NUESTRA SEÑORA DE FATIMA;ACTIVA
61054;7682800066910;LOS ENANITOS;ACTIVA
61055;7682800066925;LOS PINGUINOS;ACTIVA
61056;7682800066956;CHIQUILLADAS;ACTIVA
61057;7682800067006;OSITOS CARIÑOSITOS;ACTIVA
61058;7682800132003;PEQUEÑOS CARIÑOSITOS;ACTIVA
61059;7682800132108;SUEÑOS Y RISAS;ACTIVA
61060;768281126514;PEQUEÑINES 1;ACTIVA
61061;768281126516;PEQUEÑINES 3;ACTIVA
61062;768281131317;GOTICAS DE AMOR;ACTIVA
61063;768281131342;HUELLITAS DE AMOR;ACTIVA
61064;768281131343;MANOS CREATIVAS;ACTIVA
61065;768281131346;MIS PITUFOS;ACTIVA
61066;768281131359;SOÑADORES 1;ACTIVA
61067;768281131360;ADORABLES CHIQUITINES;ACTIVA
61068;768281131371;MIS PEQUEÑOS GENIOS;ACTIVA
61069;768281131376;MIS PRIMERAS AVENTURAS;ACTIVA
61070;768281131379;PEQUEÑOS SOÑADORES;ACTIVA
61071;768281131384;SONORITOS;ACTIVA
61072;768281131387;CARITAS SONRIENTES;ACTIVA
61073;768281131388;LOS EXPLORADORES;ACTIVA
61074;768281131612;SEMILLITAS DEL FUTURO;ACTIVA
61075;768281137193;MIS PEQUEÑOS SOÑADORES;ACTIVA
61076;768281140995;MI MUNDO DE COLORES;ACTIVA
61077;768281147471;CARRUSEL DE SUEÑOS;ACTIVA
61078;768281154688;DAI NEU;ACTIVA
61079;768281154689;DAI WARRARA;ACTIVA
61080;768281154690;DACHI_WARRARA;ACTIVA
61081;7683400018389;ANGELITOS EXPLORADORES;ACTIVA
61082;7683400018397;MI MUNDO DE DIVERSION;ACTIVA
61083;7683400018607;CDI CARIÑOSITOS;ACTIVA
61084;7683400020632;MIS ANGELITOS;ACTIVA
61085;7683400020659;MIS PEQUEÑOS VISITANTES;ACTIVA
61086;7683400026691;TOMAS URIBE URIBE;ACTIVA
61087;7683400048864;MIS PEQUEÑOS SALTARINES;ACTIVA
61088;7683400048872;PICARDIAS;ACTIVA
61089;7683400048904;MANITAS TRAVIESAS;ACTIVA
61090;7683400048979;LOS CHIQUITINES;INACTIVA
61091;7683400049066;GATO CON BOTAS;INACTIVA
61092;7683400049084;MIS PEQUEÑOS ANGELITOS;ACTIVA
61093;7683400053481;MARAVILLAS INFANTILES;ACTIVA
61094;7683400054031;ASOCIACION DE NEGRITUDES NELSON MANDELA;ACTIVA
61095;7683400054871;HOGAR INFANTIL SONRISITAS LA MARINA;ACTIVA
61096;7683400054894;HOGAR INFANTIL ADORABLES CHIQUITINES;ACTIVA
61097;7683400054975;H.I TRAVESURAS;ACTIVA
61098;7683400056040;CAPULLITOS;ACTIVA
61099;7683400056096;CARRUSEL DE COLORES;ACTIVA
61100;7683400056169;ESTRELLITAS DEL MAÑANA;ACTIVA
61101;7683400059967;LOS CARIÑOSITOS;ACTIVA
61102;7683400059973;MI CASITA TRAVIESA;ACTIVA
61103;7683400066011;MANITAS TIERNAS;ACTIVA
61104;7683400066058;RAYITO DE SOL;ACTIVA
61105;7683400066068;LAS FRESITAS;ACTIVA
61106;7683400066200;LOS BAMBINOS;ACTIVA
61107;7683400066548;TRAVESURAS;ACTIVA
61108;7683400066675;IMAGINATE;ACTIVA
61109;7683400066680;MI SEGUNDO HOGAR;ACTIVA
61110;7683400066691;LOS SALTARINES;ACTIVA
61111;7683400066704;LOS PEQUEÑINES;ACTIVA
61112;7683400067018;MI NUEVO MUNDO;ACTIVA
61113;7683400067035;EL RINCÓN DE MIS TRAVESURAS;ACTIVA
61114;7683400067042;MIS ANGELITOS;ACTIVA
61115;7683400067053;PEQUEÑOS ANGELITOS;ACTIVA
61116;7683400067068;LOS CARIÑOSITOS;ACTIVA
61117;7683400067074;HOGAR LA ALEGRIA;ACTIVA
61118;7683400067084;MIS PATICOS;ACTIVA
61119;7683400067087;ALEGRE DESPERTAR;ACTIVA
61120;7683400067096;NIÑOS DEL MAÑANA;ACTIVA
61121;7683400067098;FRESITAS;ACTIVA
61122;7683400067106;MI FUTURO;ACTIVA
61123;7683400067110;CASITA DE CHOCOLATE;ACTIVA
61124;7683400067116;ARCO IRIS DE COLORES;ACTIVA
61125;7683400067124;OSITOS CARIÑOSITOS;ACTIVA
61126;7683400067132;CASITA ENCANTADA;ACTIVA
61127;7683400067135;CAPERUCITA ROJA;ACTIVA
61128;7683400067151;MUNDO MARAVILLOSO;ACTIVA
61129;7683400067154;MIS PEQUEÑOS ANGELITOS;ACTIVA
61130;7683400067161;ADORABLES ANGELITOS;ACTIVA
61131;7683400067252;PIOLIN;ACTIVA
61132;7683400067260;PEQUEÑOS AMIGOS;ACTIVA
61133;7683400067262;MIS PEQUEÑOS TRIBILINES;ACTIVA
61134;7683400067265;LOS INQUIETOS;ACTIVA
61135;7683400067311;CARACOLITOS;ACTIVA
61136;7683400067321;PILATUNAS;ACTIVA
61137;7683400067340;AQUI APRENDEMOS;ACTIVA
61138;7683400067357;LOS TREMENDOS;ACTIVA
61139;7683400067388;LOS MENSAJERITOS;ACTIVA
61140;7683400067409;MIS CIELITOS;ACTIVA
61141;7683400067420;ANGELITOS;ACTIVA
61142;7683400068498;SANOS Y FELICES;ACTIVA
61143;7683400068500;OSITOS CARIÑOSITOS;ACTIVA
61144;7683400068531;LAS FRESITAS;ACTIVA
61145;7683400068536;MI HOGAR;ACTIVA
61146;7683400068565;MIS PEQUEÑINES;ACTIVA
61147;7683400068782;AQUI JUGAMOS;ACTIVA
61148;7683400068787;MI ABUELA;ACTIVA
61149;7683400068811;MIS GORRIONES;ACTIVA
61150;7683400068823;SNOOPY;ACTIVA
61151;7683400068837;CHIQUITIN;ACTIVA
61152;7683400068842;LA PRINCESITA;ACTIVA
61153;7683400068855;PICARDIAS;ACTIVA
61154;7683400068871;NUEVO AMANECER;ACTIVA
61155;7683400068892;MANOS CREATIVAS;ACTIVA
61156;7683400068924;ESPERANZAS DEL MAÑANA;ACTIVA
61157;7683400068948;OSITOS CARIÑOSITOS;ACTIVA
61158;7683400068956;LOS PEQUEÑOS SALTARINES;ACTIVA
61159;7683400068964;MIS PEQUEÑOS BABYS;ACTIVA
61160;7683400068982;EL PROGRESO;ACTIVA
61161;7683400069000;MIS LINDOS ANGELITOS;ACTIVA
61162;7683400069032;LOS NIÑOS DEL MAÑANA;ACTIVA
61163;7683400070226;MARIPOSITAS;INACTIVA
61164;7683400070229;MI CASITA;ACTIVA
61165;7683400070233;MIS PEQUEÑOS MAGOS;ACTIVA
61166;7683400072384;H.I LA VILLA DEL BEBE;ACTIVA
61167;7683400073569;PAÑALES HUMEDOS;ACTIVA
61168;7683400073597;PEQUEÑOS GIGANTES;ACTIVA
61169;7683400073607;LAS GARCITAS;ACTIVA
61170;7683400073791;LOS DORMILONES;ACTIVA
61171;7683400104808;CDI SEMILLITAS CON AMOR;ACTIVA
61172;7683400105022;CDI NUEVO AMANECER;ACTIVA
61173;7683400105689;CDI CONSTRUCTORES DE SUEÑOS;ACTIVA
61174;7683400130401;CARRUSEL DE LA ALEGRIA CIENEGUETA;ACTIVA
61175;7683400130408;SEMILLITAS DEL MAÑANA SANTA CRUZ;ACTIVA
61176;7683400130419;CARRUSEL DE COLORES;ACTIVA
61177;7683400130480;LOS NIÑOS DEL FUTURO LA MORALIA;ACTIVA
61178;7683400130500;EXPLORADORES;ACTIVA
61179;7683400130508;MUNDO DE COLORES NARIÑO;ACTIVA
61180;7683400130516;PIONEROS;ACTIVA
61181;7683400130527;ARCOIRIS TRES ESQUINAS;ACTIVA
61182;7683400130564;LOS SOÑADORES;ACTIVA
61183;7683400130575;COCOMIEL;ACTIVA
61184;7683400130579;MIS PEQUEÑOS GIGANTES BARRAGAN;ACTIVA
61185;7683400130593;LOS PITUFINES;ACTIVA
61186;7683400131384;TALENTOS CARACAS;ACTIVA
61187;7683400131428;PRIMAVERA AGUACLARA;ACTIVA
61188;7683400131439;CONSTRUYENDO SUEÑOS;ACTIVA
61189;7683400133906;MIS ADORABLES CHIQUITINES;ACTIVA
61190;7683400134021;PILATUNAS GR;ACTIVA
61191;768341113243;TRIUNFADORES AGUACLARA;ACTIVA
61192;768341121980;CASITA MIA;ACTIVA
61193;768341129823;SEMILLITAS DEL MAÑANA SAN LORENZO;ACTIVA
61194;768341129832;CREATIVOS CAMPO ALEGRE;ACTIVA
61195;768341129836;MUNDO DE COLORES QUEBRADAGRANDE;ACTIVA
61196;768341129851;LOS COLORES DE LA MONTAÑA TOCHECITO;ACTIVA
61197;768341129863;CONSTRUYENDO SUEÑOS SAN RAFAEL;ACTIVA
61198;768341129866;CONSTRUYENDO SUEÑOS PUERTO FRAZADAS;ACTIVA
61199;768341143747;PRIMAVERA MONTELORO;ACTIVA
61200;768341143749;LOS COLORES DE LA MONTAÑA AGUACLARA;ACTIVA
61201;768341147341;CDI HUELLAS;ACTIVA
61202;768341147795;UNA CUNA PA MIS NEGROS;ACTIVA
61203;768341153540;NELSONJ MANDELA 4;ACTIVA
61204;768341154619;NELSON MANDELA 3;ACTIVA
61205;7684500018706;ESCUELA STA TERESITA;ACTIVA
61206;7684500037527;APRENDAMOS JUGANDO;ACTIVA
61207;7684500135364;ANTIGUA GUARDERIA;ACTIVA
61208;7684500136587;MARAVILLA INFANTIL;ACTIVA
61209;768451111464;PASITOS DEL SABER ULLOA;ACTIVA
61210;768451119404;ANGELITOS TRAVIESOS;ACTIVA
61211;768451134344;SAGRADA FAMILIA;ACTIVA
61212;7686300022481;HOGAR INFANTIL MI PEQUEÑO TALLER;ACTIVA
61213;7686300073065;HCB EL JARDIN;ACTIVA
61214;7686300073078;FAMI LA CASITA DE CHOCOLATE;ACTIVA
61215;7686300073082;FAMI LOS MELOSITOS;ACTIVA
61216;7686300129333;JOSE ACEVEDO GOMEZ;ACTIVA
61217;7686300129459;ROSA ZARATE DE PEÑA;ACTIVA
61218;7686300138197;HCB LOS PICAPIEDRAS;ACTIVA
61219;768631134114;PICAPIEDRAS;ACTIVA
61220;768631134116;COCONUCO;ACTIVA
61221;768631134117;SIMON BOLIVAR;ACTIVA
61222;7686900026655;PICARDIAS;ACTIVA
61223;7686900026679;MIS PICARDIAS;ACTIVA
61224;7686900026705;MI CASITA NO. 7;ACTIVA
61225;7686900026894;LOS OSITOS;ACTIVA
61226;7686900026911;LA SEMILLITA;ACTIVA
61227;7686900026942;LOS CISNES;ACTIVA
61228;7686900026960;LOS CHIQUITINES;ACTIVA
61229;7686900026975;RENACER;ACTIVA
61230;7686900026988;TESORO DEL SABER;ACTIVA
61231;7686900027008;PICARINES;ACTIVA
61232;768691139277;CDI LOS PICAPIEDRAS;ACTIVA
61233;768691139722;IUMA WARRARAS;ACTIVA
61234;7689200026488;MI PEQUEÑO REFUGIO;ACTIVA
61235;7689200026501;LOS ALMENDROS;ACTIVA
61236;7689200026526;MIS TRAVESURAS;ACTIVA
61237;7689200026543;LOS BULLICIOSOS;ACTIVA
61238;7689200026566;LOS PITUFOS;ACTIVA
61239;7689200026590;LOS CHIQUITINES;ACTIVA
61240;7689200026604;LOS CARIÑOSITOS;ACTIVA
61241;7689200026646;MI TRENCITO;ACTIVA
61242;7689000093456;MI DESPERTAR;ACTIVA
61243;7689000093458;SONRISITAS;ACTIVA
61244;7689000093463;CHIQUITINES;ACTIVA
61245;7689000112369;CDI LA FANTASIA DE EXPLORAR;ACTIVA
61246;7689000127323;DIMF MIS PRIMEROS PASOS II;ACTIVA
61247;7689000127333;DIMF CARICIAS TIERNAS;ACTIVA
61248;7689000127334;DIMF MI TERRON DE AZUCAR I;ACTIVA
61249;768901120909;DIMF MIS CORAZONCITOS;ACTIVA
61250;768901150304;CDI SEMILLITAS;ACTIVA
61251;768901155810;DIMF MIS PRIMEROS PASOS I;ACTIVA
61252;7689200000777;PEQUEÑO BAMBAM;ACTIVA
61253;7689200012613;PEQUEÑA LULU;ACTIVA
61254;7689200012641;BABY BABY;ACTIVA
61255;7689200012652;LOS ANGELITOS;ACTIVA
61256;7689200018653;MI SEGUNDA MADRE;ACTIVA
61257;7689200018670;LA CASITA ENCANTADA;ACTIVA
61258;7689200018796;LOS CHAMITOS;ACTIVA
61259;7689200018802;LOS CHAVITOS;ACTIVA
61260;7689200018809;RUISEÑOR;ACTIVA
61261;7689200018812;OSITO MUSICAL;ACTIVA
61262;7689200018818;LOS TRAVIESOS;ACTIVA
61263;7689200019650;LOS PITUFOS;ACTIVA
61264;7689200019912;CDI EL CARACOLI;ACTIVA
61265;7689200020490;LOS PINGUINOS;ACTIVA
61266;7689200021343;HOGAR INFANTIL INQUIETUDES INFANTILES;ACTIVA
61267;7689200021747;LOS RATONCITOS;ACTIVA
61268;7689200021764;CARIÑOSITOS 2;INACTIVA
61269;7689200021767;LOS CHIQUITINES;INACTIVA
61270;7689200021772;OSOS MELOSOS;ACTIVA
61271;7689200021780;TIMOTEO;ACTIVA
61272;7689200021821;HOGAR INFANTIL CHOCITA DE JACINTO;ACTIVA
61273;7689200022809;LOS MELLIZOS;ACTIVA
61274;7689200023200;LOS OSITOS;ACTIVA
61275;7689200023221;PULGARCITO;ACTIVA
61276;7689200023254;MI GORRIONCITO;ACTIVA
61277;7689200023280;PEQUEÑAS PERSONITAS 2;ACTIVA
61278;7689200023297;EL ENCANTO;ACTIVA
61279;7689200023313;MI REFUGIO;ACTIVA
61280;7689200023334;EL OSITO PANDA 2;ACTIVA
61281;7689200023401;PEQUEÑAS PERSONITAS 1;ACTIVA
61282;7689200023454;LA PEQUEÑA LULU;ACTIVA
61283;7689200023494;LEIDI;ACTIVA
61284;7689200023511;GORRIONCITO;ACTIVA
61285;7689200023528;TOBBY;ACTIVA
61286;7689200023547;DESPERTAR;ACTIVA
61287;7689200023566;CAROLINA;ACTIVA
61288;7689200023582;PUNTO DE ENCUENTRO;ACTIVA
61289;7689200026067;LOS PATICOS;ACTIVA
61290;7689200026083;MICHIN;ACTIVA
61291;7689200026189;MIS PEQUEÑOS;ACTIVA
61292;7689200026389;MIS PRIMEROS AÑOS;ACTIVA
61293;7689200029422;MI NUEVA ESPERANZA;ACTIVA
61294;7689200029424;MI SEGUNDO HOGAR;ACTIVA
61295;7689200029425;CAMINITO ALEGRE;ACTIVA
61296;7689200029427;MI NUEVO FUTURO;ACTIVA
61297;7689200029432;CAMINO A LA PAZ;ACTIVA
61298;7689200029436;LA HORMIGUITA ROSA;ACTIVA
61299;7689200029437;RENACER;ACTIVA
61300;7689200029445;LOS PONYS;ACTIVA
61301;7689200029447;MIS PEQUEÑAS TRAVESURAS;ACTIVA
61302;7689200029450;EL PRINCIPITO;ACTIVA
61303;7689200029453;EL FUTURO;ACTIVA
61304;7689200029454;PRIMERO LOS NIÑOS;ACTIVA
61305;7689200029459;MIS CHIQUILLOS;ACTIVA
61306;7689200040775;PANDYS;ACTIVA
61307;7689200040808;CARIÑOSITOS 2;ACTIVA
61308;7689200040820;CASITA ENCANTADA;ACTIVA
61309;7689200040841;MIS PEQUEÑOS;ACTIVA
